9,Code PaLOUsa 2019,1350,2019-08-23 09:00,2019-08-23 10:00,Automating Your Automation: The Care and Feeding of Jenkins,Topic-1,Application Development,Tag-49,Software Practices,Speaker-1728,Jeff,McKenzie
9,Code PaLOUsa 2019,1356,2019-08-23 09:00,2019-08-23 10:00,Test Driven Refactoring,Topic-6,Software Testing,Tag-9,Development Practices,Speaker-1724,Jason,Crist
9,Code PaLOUsa 2019,1356,2019-08-23 09:00,2019-08-23 10:00,Test Driven Refactoring,Topic-6,Software Testing,Tag-15,JavaScript,Speaker-1724,Jason,Crist
9,Code PaLOUsa 2019,1356,2019-08-23 09:00,2019-08-23 10:00,Test Driven Refactoring,Topic-6,Software Testing,Tag-21,Testing,Speaker-1724,Jason,Crist
9,Code PaLOUsa 2019,1361,2019-08-23 09:00,2019-08-23 10:00,Criminal Minds meets the JVM: an intro to profiling,Topic-1,Application Development,Tag-9,Development Practices,Speaker-1788,Todd,Nussbaum
9,Code PaLOUsa 2019,1361,2019-08-23 09:00,2019-08-23 10:00,Criminal Minds meets the JVM: an intro to profiling,Topic-1,Application Development,Tag-14,Java,Speaker-1788,Todd,Nussbaum
9,Code PaLOUsa 2019,1361,2019-08-23 09:00,2019-08-23 10:00,Criminal Minds meets the JVM: an intro to profiling,Topic-1,Application Development,Tag-45,Performance,Speaker-1788,Todd,Nussbaum
9,Code PaLOUsa 2019,1362,2019-08-22 11:30,2019-08-22 12:30,Essential JWT,Topic-1,Application Development,Tag-14,Java,Speaker-1788,Todd,Nussbaum
9,Code PaLOUsa 2019,1362,2019-08-22 11:30,2019-08-22 12:30,Essential JWT,Topic-1,Application Development,Tag-19,Security,Speaker-1788,Todd,Nussbaum
9,Code PaLOUsa 2019,1377,2019-08-22 16:30,2019-08-22 17:30,Get Func-y: Understanding Delegates in .NET,Topic-1,Application Development,Tag-1,.NET,Speaker-1730,Jeremy,Clark
9,Code PaLOUsa 2019,1377,2019-08-22 16:30,2019-08-22 17:30,Get Func-y: Understanding Delegates in .NET,Topic-1,Application Development,Tag-53,Functional Progreamming,Speaker-1730,Jeremy,Clark
9,Code PaLOUsa 2019,1380,2019-08-22 15:15,2019-08-22 16:15,Deep Learning like a Viking - Building Convolutional Neural Networks with Keras,Topic-1,Application Development,Tag-4,Big Data,Speaker-1716,Guy,Royse
9,Code PaLOUsa 2019,1380,2019-08-22 15:15,2019-08-22 16:15,Deep Learning like a Viking - Building Convolutional Neural Networks with Keras,Topic-1,Application Development,Tag-15,JavaScript,Speaker-1716,Guy,Royse
9,Code PaLOUsa 2019,1380,2019-08-22 15:15,2019-08-22 16:15,Deep Learning like a Viking - Building Convolutional Neural Networks with Keras,Topic-1,Application Development,Tag-34,Python,Speaker-1716,Guy,Royse
9,Code PaLOUsa 2019,1381,2019-08-23 10:15,2019-08-23 11:15,An Introduction to WebAssembly,Topic-1,Application Development,Tag-15,JavaScript,Speaker-1716,Guy,Royse
9,Code PaLOUsa 2019,1381,2019-08-23 10:15,2019-08-23 11:15,An Introduction to WebAssembly,Topic-1,Application Development,Tag-55,WebAssembly,Speaker-1716,Guy,Royse
9,Code PaLOUsa 2019,1390,2019-08-22 16:30,2019-08-22 17:30,Don't Get H@ck3d,Topic-1,Application Development,Tag-1,.NET,Speaker-1791,Tyler,Stephenson
9,Code PaLOUsa 2019,1390,2019-08-22 16:30,2019-08-22 17:30,Don't Get H@ck3d,Topic-1,Application Development,Tag-19,Security,Speaker-1791,Tyler,Stephenson
9,Code PaLOUsa 2019,1391,2019-08-23 15:15,2019-08-23 16:15,Introducing Juvet: Building Bots in Elixir,Topic-1,Application Development,Tag-22,Web Services,Speaker-1721,Jamie,Wright
9,Code PaLOUsa 2019,1391,2019-08-23 15:15,2019-08-23 16:15,Introducing Juvet: Building Bots in Elixir,Topic-1,Application Development,Tag-23,Other,Speaker-1721,Jamie,Wright
9,Code PaLOUsa 2019,1391,2019-08-23 15:15,2019-08-23 16:15,Introducing Juvet: Building Bots in Elixir,Topic-1,Application Development,Tag-53,Functional Progreamming,Speaker-1721,Jamie,Wright
9,Code PaLOUsa 2019,1392,2019-08-23 11:30,2019-08-23 12:30,Building a Realtime Websocket API in Phoenix,Topic-1,Application Development,Tag-22,Web Services,Speaker-1721,Jamie,Wright
9,Code PaLOUsa 2019,1392,2019-08-23 11:30,2019-08-23 12:30,Building a Realtime Websocket API in Phoenix,Topic-1,Application Development,Tag-33,Web,Speaker-1721,Jamie,Wright
9,Code PaLOUsa 2019,1392,2019-08-23 11:30,2019-08-23 12:30,Building a Realtime Websocket API in Phoenix,Topic-1,Application Development,Tag-53,Functional Progreamming,Speaker-1721,Jamie,Wright
9,Code PaLOUsa 2019,1396,2019-08-22 11:30,2019-08-22 12:30,Where The Web Is Going,Topic-1,Application Development,Tag-8,Design (UI/UX/CSS),Speaker-1722,Jared,Faris
9,Code PaLOUsa 2019,1396,2019-08-22 11:30,2019-08-22 12:30,Where The Web Is Going,Topic-1,Application Development,Tag-15,JavaScript,Speaker-1722,Jared,Faris
9,Code PaLOUsa 2019,1396,2019-08-22 11:30,2019-08-22 12:30,Where The Web Is Going,Topic-1,Application Development,Tag-33,Web,Speaker-1722,Jared,Faris
9,Code PaLOUsa 2019,1401,2019-08-23 16:30,2019-08-23 17:30,The Art of Pair Programming,Topic-5,Soft Skills,Tag-9,Development Practices,Speaker-1789,Todd,Merritt
9,Code PaLOUsa 2019,1401,2019-08-23 16:30,2019-08-23 17:30,The Art of Pair Programming,Topic-5,Soft Skills,Tag-49,Software Practices,Speaker-1789,Todd,Merritt
9,Code PaLOUsa 2019,1405,2019-08-22 11:30,2019-08-22 12:30,Achieve Goals With SMART WINS,Topic-5,Soft Skills,Tag-44,Career Development,Speaker-1699,Christopher,Judd
9,Code PaLOUsa 2019,1406,2019-08-21 09:00,2019-08-21 12:00,"Java 9, 10 & 11 Workshop [Full-Day Workshop]",Topic-1,Application Development,Tag-14,Java,Speaker-1699,Christopher,Judd
9,Code PaLOUsa 2019,1407,2019-08-22 10:15,2019-08-22 11:15,TerseScript: JavaScript with 6 characters or less,Topic-1,Application Development,Tag-15,JavaScript,Speaker-1757,Mike,Hand
