10,Code PaLOUsa 2020,1672,2020-08-20 09:45,2020-08-20 10:45,From Tutus to Tech: Lessons Learned from Changing Careers,Topic-5,Soft Skills,Tag-20,Soft Skills,Kara Luton
10,Code PaLOUsa 2020,1673,2020-08-21 13:30,2020-08-21 14:30,Introduction to CSS Grid,Topic-7,User Experience,Tag-8,Design (UI/UX/CSS),Kara Luton
10,Code PaLOUsa 2020,1673,2020-08-21 13:30,2020-08-21 14:30,Introduction to CSS Grid,Topic-7,User Experience,Tag-33,Web,Kara Luton
10,Code PaLOUsa 2020,1674,2020-08-19 13:30,2020-08-19 16:30,How Social Media Can Land You Your Dream Job [Half-Day Workshop],Topic-5,Soft Skills,Tag-66,People,Taylor Desseyn
10,Code PaLOUsa 2020,1674,2020-08-19 13:30,2020-08-19 16:30,How Social Media Can Land You Your Dream Job [Half-Day Workshop],Topic-5,Soft Skills,Tag-67,Work Skills,Taylor Desseyn
10,Code PaLOUsa 2020,1675,2020-08-20 11:00,2020-08-20 12:00,Recruiters Suck. Use them.,Topic-5,Soft Skills,Tag-20,Soft Skills,Taylor Desseyn
10,Code PaLOUsa 2020,1680,2020-08-21 08:30,2020-08-21 09:30,Existential Flexibility: Short term sacrifices for long term success,Topic-5,Soft Skills,Tag-20,Soft Skills,Richard Teachout
10,Code PaLOUsa 2020,1680,2020-08-21 08:30,2020-08-21 09:30,Existential Flexibility: Short term sacrifices for long term success,Topic-5,Soft Skills,Tag-66,People,Richard Teachout
10,Code PaLOUsa 2020,1681,2020-08-20 09:45,2020-08-20 10:45,Secure your API! The OWASP API Security Top 10 and you,Topic-1,Application Development,Tag-19,Security,Tim Jarzombek
10,Code PaLOUsa 2020,1681,2020-08-20 09:45,2020-08-20 10:45,Secure your API! The OWASP API Security Top 10 and you,Topic-1,Application Development,Tag-33,Web,Tim Jarzombek
10,Code PaLOUsa 2020,1681,2020-08-20 09:45,2020-08-20 10:45,Secure your API! The OWASP API Security Top 10 and you,Topic-1,Application Development,Tag-46,Architecture,Tim Jarzombek
10,Code PaLOUsa 2020,1682,2020-08-21 09:45,2020-08-21 10:45,Ten Things Every Voice Application Should Do,Topic-7,User Experience,Tag-8,Design (UI/UX/CSS),Jeff Blankenburg
10,Code PaLOUsa 2020,1682,2020-08-21 09:45,2020-08-21 10:45,Ten Things Every Voice Application Should Do,Topic-7,User Experience,Tag-63,UX,Jeff Blankenburg
10,Code PaLOUsa 2020,1682,2020-08-21 09:45,2020-08-21 10:45,Ten Things Every Voice Application Should Do,Topic-7,User Experience,Tag-65,UI,Jeff Blankenburg
10,Code PaLOUsa 2020,1682,2020-08-21 09:45,2020-08-21 10:45,Ten Things Every Voice Application Should Do,Topic-7,User Experience,Tag-68,Serverless,Jeff Blankenburg
10,Code PaLOUsa 2020,1684,2020-08-20 09:45,2020-08-20 10:45,From Monolith to Serverless: Rethinking your Architecture,Topic-1,Application Development,Tag-5,Cloud,Michael Dowden
10,Code PaLOUsa 2020,1684,2020-08-20 09:45,2020-08-20 10:45,From Monolith to Serverless: Rethinking your Architecture,Topic-1,Application Development,Tag-46,Architecture,Michael Dowden
10,Code PaLOUsa 2020,1684,2020-08-20 09:45,2020-08-20 10:45,From Monolith to Serverless: Rethinking your Architecture,Topic-1,Application Development,Tag-68,Serverless,Michael Dowden
10,Code PaLOUsa 2020,1688,2020-08-20 14:45,2020-08-20 15:45,Learning The Language Of HTTP For A Better Data Experience In Your Mobile Apps,Topic-1,Application Development,Tag-22,Web Services,Chris Woodruff
10,Code PaLOUsa 2020,1688,2020-08-20 14:45,2020-08-20 15:45,Learning The Language Of HTTP For A Better Data Experience In Your Mobile Apps,Topic-1,Application Development,Tag-33,Web,Chris Woodruff
10,Code PaLOUsa 2020,1689,2020-08-20 08:30,2020-08-20 09:30,Modular Monoliths Are The New Microservices,Topic-1,Application Development,Tag-9,Development Practices,Deven Phillips
10,Code PaLOUsa 2020,1689,2020-08-20 08:30,2020-08-20 09:30,Modular Monoliths Are The New Microservices,Topic-1,Application Development,Tag-10,DevOps,Deven Phillips
10,Code PaLOUsa 2020,1689,2020-08-20 08:30,2020-08-20 09:30,Modular Monoliths Are The New Microservices,Topic-1,Application Development,Tag-40,Microservices,Deven Phillips
10,Code PaLOUsa 2020,1689,2020-08-20 08:30,2020-08-20 09:30,Modular Monoliths Are The New Microservices,Topic-1,Application Development,Tag-46,Architecture,Deven Phillips
10,Code PaLOUsa 2020,1689,2020-08-20 08:30,2020-08-20 09:30,Modular Monoliths Are The New Microservices,Topic-1,Application Development,Tag-61,Continuous Delivery,Deven Phillips
10,Code PaLOUsa 2020,1693,2020-08-20 08:30,2020-08-20 09:30,"Scrum Master, What Would You Say You Do Here?",Topic-3,Project Management,Tag-2,Agile,Michael Burchett
10,Code PaLOUsa 2020,1694,2020-08-19 13:30,2020-08-19 16:30,A Crash Course on 3D Printing [Half-Day Workshop],Topic-1,Application Development,Tag-12,Hardware,G. Andrew Duthie
10,Code PaLOUsa 2020,1694,2020-08-19 13:30,2020-08-19 16:30,A Crash Course on 3D Printing [Half-Day Workshop],Topic-1,Application Development,Tag-13,IoT,G. Andrew Duthie
10,Code PaLOUsa 2020,1694,2020-08-19 13:30,2020-08-19 16:30,A Crash Course on 3D Printing [Half-Day Workshop],Topic-1,Application Development,Tag-62,Fun,G. Andrew Duthie
10,Code PaLOUsa 2020,1696,2020-08-21 08:30,2020-08-21 09:30,Golden nuggets & secret sauce: the makings of delightful user experiences,Topic-7,User Experience,Tag-8,Design (UI/UX/CSS),Francesca Socolick
10,Code PaLOUsa 2020,1696,2020-08-21 08:30,2020-08-21 09:30,Golden nuggets & secret sauce: the makings of delightful user experiences,Topic-7,User Experience,Tag-63,UX,Francesca Socolick
10,Code PaLOUsa 2020,1698,2020-08-21 11:00,2020-08-21 12:00,"Men from Mars, Women from Venus: both can code .NET in Jupyter",Topic-1,Application Development,Tag-1,.NET,Ron Dagdag
10,Code PaLOUsa 2020,1698,2020-08-21 11:00,2020-08-21 12:00,"Men from Mars, Women from Venus: both can code .NET in Jupyter",Topic-1,Application Development,Tag-69,Machine Learning,Ron Dagdag
10,Code PaLOUsa 2020,1699,2020-08-20 11:00,2020-08-20 12:00,Developing Spidey Senses : Anomaly Detection for apps,Topic-1,Application Development,Tag-1,.NET,Ron Dagdag
10,Code PaLOUsa 2020,1699,2020-08-20 11:00,2020-08-20 12:00,Developing Spidey Senses : Anomaly Detection for apps,Topic-1,Application Development,Tag-5,Cloud,Ron Dagdag
10,Code PaLOUsa 2020,1699,2020-08-20 11:00,2020-08-20 12:00,Developing Spidey Senses : Anomaly Detection for apps,Topic-1,Application Development,Tag-56,Azure,Ron Dagdag
10,Code PaLOUsa 2020,1699,2020-08-20 11:00,2020-08-20 12:00,Developing Spidey Senses : Anomaly Detection for apps,Topic-1,Application Development,Tag-69,Machine Learning,Ron Dagdag
10,Code PaLOUsa 2020,1700,2020-08-21 09:45,2020-08-21 10:45,"A Droid, a Sith, and a Wookiee walk into a retro",Topic-3,Project Management,Tag-2,Agile,David Knighton
10,Code PaLOUsa 2020,1705,2020-08-20 08:30,2020-08-20 09:30,Think Global: A Guide to High Performing Global Dev Teams,Topic-5,Soft Skills,Tag-20,Soft Skills,Avindra Fernando
10,Code PaLOUsa 2020,1705,2020-08-20 08:30,2020-08-20 09:30,Think Global: A Guide to High Performing Global Dev Teams,Topic-5,Soft Skills,Tag-45,Performance,Avindra Fernando
10,Code PaLOUsa 2020,1705,2020-08-20 08:30,2020-08-20 09:30,Think Global: A Guide to High Performing Global Dev Teams,Topic-5,Soft Skills,Tag-66,People,Avindra Fernando
10,Code PaLOUsa 2020,1705,2020-08-20 08:30,2020-08-20 09:30,Think Global: A Guide to High Performing Global Dev Teams,Topic-5,Soft Skills,Tag-67,Work Skills,Avindra Fernando
10,Code PaLOUsa 2020,1709,2020-08-21 09:45,2020-08-21 10:45,Mock It 'til You Make It,Topic-1,Application Development,Tag-15,JavaScript,Gabriela Dombrowski
10,Code PaLOUsa 2020,1709,2020-08-21 09:45,2020-08-21 10:45,Mock It 'til You Make It,Topic-1,Application Development,Tag-21,Testing,Gabriela Dombrowski
10,Code PaLOUsa 2020,1709,2020-08-21 09:45,2020-08-21 10:45,Mock It 'til You Make It,Topic-1,Application Development,Tag-64,Tools,Gabriela Dombrowski
10,Code PaLOUsa 2020,1710,2020-08-20 14:45,2020-08-20 15:45,The Mentor Playbook,Topic-5,Soft Skills,Tag-20,Soft Skills,Gabriela Dombrowski
10,Code PaLOUsa 2020,1711,2020-08-20 13:30,2020-08-20 14:30,Learning to Love the Lambda in the Stream,Topic-1,Application Development,Tag-11,Functional Programming,Richard Roda
10,Code PaLOUsa 2020,1711,2020-08-20 13:30,2020-08-20 14:30,Learning to Love the Lambda in the Stream,Topic-1,Application Development,Tag-14,Java,Richard Roda
10,Code PaLOUsa 2020,1712,2020-08-21 09:45,2020-08-21 10:45,"Let’s code a drone to follow faces! Using AI, Python, containers and more.",Topic-1,Application Development,Tag-1,.NET,Bruno Capuano
10,Code PaLOUsa 2020,1712,2020-08-21 09:45,2020-08-21 10:45,"Let’s code a drone to follow faces! Using AI, Python, containers and more.",Topic-1,Application Development,Tag-13,IoT,Bruno Capuano
10,Code PaLOUsa 2020,1712,2020-08-21 09:45,2020-08-21 10:45,"Let’s code a drone to follow faces! Using AI, Python, containers and more.",Topic-1,Application Development,Tag-34,Python,Bruno Capuano
10,Code PaLOUsa 2020,1712,2020-08-21 09:45,2020-08-21 10:45,"Let’s code a drone to follow faces! Using AI, Python, containers and more.",Topic-1,Application Development,Tag-69,Machine Learning,Bruno Capuano
10,Code PaLOUsa 2020,1713,2020-08-20 13:30,2020-08-20 14:30,"Diversity is more, much more! Living in tech as a Latino who can’t dance",Topic-5,Soft Skills,Tag-20,Soft Skills,Bruno Capuano
10,Code PaLOUsa 2020,1718,2020-08-19 09:00,2020-08-19 12:00,Example Mapping: The New Three Amigos [Half-Day Workshop],Topic-4,Requirements,Tag-9,Development Practices,Thomas Haver
10,Code PaLOUsa 2020,1718,2020-08-19 09:00,2020-08-19 12:00,Example Mapping: The New Three Amigos [Half-Day Workshop],Topic-4,Requirements,Tag-21,Testing,Thomas Haver
10,Code PaLOUsa 2020,1718,2020-08-19 09:00,2020-08-19 12:00,Example Mapping: The New Three Amigos [Half-Day Workshop],Topic-4,Requirements,Tag-66,People,Thomas Haver
10,Code PaLOUsa 2020,1718,2020-08-19 09:00,2020-08-19 12:00,Example Mapping: The New Three Amigos [Half-Day Workshop],Topic-4,Requirements,Tag-67,Work Skills,Thomas Haver
10,Code PaLOUsa 2020,1721,2020-08-21 16:00,2020-08-21 17:00,How to Render Twenty Thousand Rows without Crashing Chrome,Topic-1,Application Development,Tag-15,JavaScript,Lydia Cupery
10,Code PaLOUsa 2020,1721,2020-08-21 16:00,2020-08-21 17:00,How to Render Twenty Thousand Rows without Crashing Chrome,Topic-1,Application Development,Tag-65,UI,Lydia Cupery
10,Code PaLOUsa 2020,1721,2020-08-21 16:00,2020-08-21 17:00,How to Render Twenty Thousand Rows without Crashing Chrome,Topic-1,Application Development,Tag-72,Data,Lydia Cupery
10,Code PaLOUsa 2020,1724,2020-08-21 09:45,2020-08-21 10:45,What’s new in Xamarin.Forms!,Topic-1,Application Development,Tag-1,.NET,Sam Basu
10,Code PaLOUsa 2020,1724,2020-08-21 09:45,2020-08-21 10:45,What’s new in Xamarin.Forms!,Topic-1,Application Development,Tag-16,Mobile,Sam Basu
10,Code PaLOUsa 2020,1724,2020-08-21 09:45,2020-08-21 10:45,What’s new in Xamarin.Forms!,Topic-1,Application Development,Tag-37,Android,Sam Basu
10,Code PaLOUsa 2020,1724,2020-08-21 09:45,2020-08-21 10:45,What’s new in Xamarin.Forms!,Topic-1,Application Development,Tag-59,Microsoft,Sam Basu
10,Code PaLOUsa 2020,1724,2020-08-21 09:45,2020-08-21 10:45,What’s new in Xamarin.Forms!,Topic-1,Application Development,Tag-70,iOS,Sam Basu
10,Code PaLOUsa 2020,1726,2020-08-20 14:45,2020-08-20 15:45,Functional Programming Techniques in C#,Topic-1,Application Development,Tag-1,.NET,Darren Hale
10,Code PaLOUsa 2020,1726,2020-08-20 14:45,2020-08-20 15:45,Functional Programming Techniques in C#,Topic-1,Application Development,Tag-11,Functional Programming,Darren Hale
10,Code PaLOUsa 2020,1728,2020-08-21 14:45,2020-08-21 15:45,The Struggles of Open Source Leadership,Topic-5,Soft Skills,Tag-20,Soft Skills,Mitchel Sellers
10,Code PaLOUsa 2020,1729,2020-08-21 14:45,2020-08-21 15:45,Supersonic. Subatomic. Java.,Topic-1,Application Development,Tag-14,Java,Scott Seighman
10,Code PaLOUsa 2020,1729,2020-08-21 14:45,2020-08-21 15:45,Supersonic. Subatomic. Java.,Topic-1,Application Development,Tag-38,Kubernetes,Scott Seighman
10,Code PaLOUsa 2020,1729,2020-08-21 14:45,2020-08-21 15:45,Supersonic. Subatomic. Java.,Topic-1,Application Development,Tag-58,Container,Scott Seighman
10,Code PaLOUsa 2020,1729,2020-08-21 14:45,2020-08-21 15:45,Supersonic. Subatomic. Java.,Topic-1,Application Development,Tag-68,Serverless,Scott Seighman
10,Code PaLOUsa 2020,1730,2020-08-20 14:45,2020-08-20 15:45,Intro to Blockchain with Algorand,Topic-1,Application Development,Tag-6,Cross-Platform,Russell Fustino
10,Code PaLOUsa 2020,1730,2020-08-20 14:45,2020-08-20 15:45,Intro to Blockchain with Algorand,Topic-1,Application Development,Tag-14,Java,Russell Fustino
10,Code PaLOUsa 2020,1730,2020-08-20 14:45,2020-08-20 15:45,Intro to Blockchain with Algorand,Topic-1,Application Development,Tag-15,JavaScript,Russell Fustino
10,Code PaLOUsa 2020,1730,2020-08-20 14:45,2020-08-20 15:45,Intro to Blockchain with Algorand,Topic-1,Application Development,Tag-23,Other,Russell Fustino
10,Code PaLOUsa 2020,1730,2020-08-20 14:45,2020-08-20 15:45,Intro to Blockchain with Algorand,Topic-1,Application Development,Tag-34,Python,Russell Fustino
10,Code PaLOUsa 2020,1730,2020-08-20 14:45,2020-08-20 15:45,Intro to Blockchain with Algorand,Topic-1,Application Development,Tag-50,Database,Russell Fustino
10,Code PaLOUsa 2020,1733,2020-08-20 08:30,2020-08-20 09:30,Government regulation in the age of AI & Digital Transformation,Topic-5,Soft Skills,Tag-67,Work Skills,Jeff Grammer
10,Code PaLOUsa 2020,1737,2020-08-21 11:00,2020-08-21 12:00,"Understanding Probabilistic Data Structures with 112,092 UFO Sightings",Topic-1,Application Development,Tag-23,Other,Guy Royse
10,Code PaLOUsa 2020,1737,2020-08-21 11:00,2020-08-21 12:00,"Understanding Probabilistic Data Structures with 112,092 UFO Sightings",Topic-1,Application Development,Tag-62,Fun,Guy Royse
10,Code PaLOUsa 2020,1738,2020-08-20 13:30,2020-08-20 14:30,"Dungeons, Dragons, and Graph Databases",Topic-1,Application Development,Tag-50,Database,Guy Royse
10,Code PaLOUsa 2020,1738,2020-08-20 13:30,2020-08-20 14:30,"Dungeons, Dragons, and Graph Databases",Topic-1,Application Development,Tag-62,Fun,Guy Royse
10,Code PaLOUsa 2020,1739,2020-08-19 09:00,2020-08-19 12:00,Gotcha Where I Want 'Cha : Building a React Native App with a GraphQL API [Full-Day Workshop],Topic-1,Application Development,Tag-11,Functional Programming,Jamie Wright
10,Code PaLOUsa 2020,1739,2020-08-19 09:00,2020-08-19 12:00,Gotcha Where I Want 'Cha : Building a React Native App with a GraphQL API [Full-Day Workshop],Topic-1,Application Development,Tag-15,JavaScript,Jamie Wright
10,Code PaLOUsa 2020,1739,2020-08-19 09:00,2020-08-19 12:00,Gotcha Where I Want 'Cha : Building a React Native App with a GraphQL API [Full-Day Workshop],Topic-1,Application Development,Tag-16,Mobile,Jamie Wright
10,Code PaLOUsa 2020,1739,2020-08-19 09:00,2020-08-19 12:00,Gotcha Where I Want 'Cha : Building a React Native App with a GraphQL API [Full-Day Workshop],Topic-1,Application Development,Tag-62,Fun,Jamie Wright
10,Code PaLOUsa 2020,1739,2020-08-19 09:00,2020-08-19 12:00,Gotcha Where I Want 'Cha : Building a React Native App with a GraphQL API [Full-Day Workshop],Topic-1,Application Development,Tag-70,iOS,Jamie Wright
10,Code PaLOUsa 2020,1744,2020-08-20 11:00,2020-08-20 12:00,Single Page Architectures with VueJS and ASP.NET Core,Topic-1,Application Development,Tag-1,.NET,Kevin Griffin
10,Code PaLOUsa 2020,1744,2020-08-20 11:00,2020-08-20 12:00,Single Page Architectures with VueJS and ASP.NET Core,Topic-1,Application Development,Tag-15,JavaScript,Kevin Griffin
10,Code PaLOUsa 2020,1744,2020-08-20 11:00,2020-08-20 12:00,Single Page Architectures with VueJS and ASP.NET Core,Topic-1,Application Development,Tag-33,Web,Kevin Griffin
10,Code PaLOUsa 2020,1744,2020-08-20 11:00,2020-08-20 12:00,Single Page Architectures with VueJS and ASP.NET Core,Topic-1,Application Development,Tag-64,Tools,Kevin Griffin
10,Code PaLOUsa 2020,1745,2020-08-21 13:30,2020-08-21 14:30,Better Object Mapping in .NET with Dapper,Topic-1,Application Development,Tag-1,.NET,Kevin Griffin
10,Code PaLOUsa 2020,1745,2020-08-21 13:30,2020-08-21 14:30,Better Object Mapping in .NET with Dapper,Topic-1,Application Development,Tag-50,Database,Kevin Griffin
10,Code PaLOUsa 2020,1745,2020-08-21 13:30,2020-08-21 14:30,Better Object Mapping in .NET with Dapper,Topic-1,Application Development,Tag-59,Microsoft,Kevin Griffin
10,Code PaLOUsa 2020,1746,2020-08-21 13:30,2020-08-21 14:30,Secrets of a Blazor Component Artisan,Topic-1,Application Development,Tag-1,.NET,Ed Charbeneau
10,Code PaLOUsa 2020,1746,2020-08-21 13:30,2020-08-21 14:30,Secrets of a Blazor Component Artisan,Topic-1,Application Development,Tag-33,Web,Ed Charbeneau
10,Code PaLOUsa 2020,1746,2020-08-21 13:30,2020-08-21 14:30,Secrets of a Blazor Component Artisan,Topic-1,Application Development,Tag-65,UI,Ed Charbeneau
10,Code PaLOUsa 2020,1746,2020-08-21 13:30,2020-08-21 14:30,Secrets of a Blazor Component Artisan,Topic-1,Application Development,Tag-71,Web Assembly,Ed Charbeneau
10,Code PaLOUsa 2020,1747,2020-08-20 09:45,2020-08-20 10:45,Writing JavaScript for C#'s Blazor,Topic-1,Application Development,Tag-1,.NET,Ed Charbeneau
10,Code PaLOUsa 2020,1747,2020-08-20 09:45,2020-08-20 10:45,Writing JavaScript for C#'s Blazor,Topic-1,Application Development,Tag-15,JavaScript,Ed Charbeneau
10,Code PaLOUsa 2020,1747,2020-08-20 09:45,2020-08-20 10:45,Writing JavaScript for C#'s Blazor,Topic-1,Application Development,Tag-65,UI,Ed Charbeneau
10,Code PaLOUsa 2020,1747,2020-08-20 09:45,2020-08-20 10:45,Writing JavaScript for C#'s Blazor,Topic-1,Application Development,Tag-71,Web Assembly,Ed Charbeneau
10,Code PaLOUsa 2020,1754,2020-08-21 11:00,2020-08-21 12:00,The Smallest Thing that's Helpful,Topic-4,Requirements,Tag-2,Agile,Jason Crist
10,Code PaLOUsa 2020,1754,2020-08-21 11:00,2020-08-21 12:00,The Smallest Thing that's Helpful,Topic-4,Requirements,Tag-9,Development Practices,Jason Crist
10,Code PaLOUsa 2020,1754,2020-08-21 11:00,2020-08-21 12:00,The Smallest Thing that's Helpful,Topic-4,Requirements,Tag-17,Requirements,Jason Crist
10,Code PaLOUsa 2020,1754,2020-08-21 11:00,2020-08-21 12:00,The Smallest Thing that's Helpful,Topic-4,Requirements,Tag-25,Project Management,Jason Crist
10,Code PaLOUsa 2020,1757,2020-08-20 11:00,2020-08-20 12:00,Demystifying the .NET Runtime,Topic-1,Application Development,Tag-1,.NET,Chris Gardner
10,Code PaLOUsa 2020,1760,2020-08-20 09:45,2020-08-20 10:45,Leadership for introverts,Topic-5,Soft Skills,Tag-20,Soft Skills,Alison Hawke
10,Code PaLOUsa 2020,1760,2020-08-20 09:45,2020-08-20 10:45,Leadership for introverts,Topic-5,Soft Skills,Tag-66,People,Alison Hawke
10,Code PaLOUsa 2020,1760,2020-08-20 09:45,2020-08-20 10:45,Leadership for introverts,Topic-5,Soft Skills,Tag-67,Work Skills,Alison Hawke
10,Code PaLOUsa 2020,1761,2020-08-21 13:30,2020-08-21 14:30,Power-leveling the padawans,Topic-5,Soft Skills,Tag-20,Soft Skills,Alison Hawke
10,Code PaLOUsa 2020,1761,2020-08-21 13:30,2020-08-21 14:30,Power-leveling the padawans,Topic-5,Soft Skills,Tag-66,People,Alison Hawke
10,Code PaLOUsa 2020,1762,2020-08-21 09:45,2020-08-21 10:45,New role of EA - Building evolutionary architectures,Topic-1,Application Development,Tag-17,Requirements,Krol Mathias
10,Code PaLOUsa 2020,1762,2020-08-21 09:45,2020-08-21 10:45,New role of EA - Building evolutionary architectures,Topic-1,Application Development,Tag-40,Microservices,Krol Mathias
10,Code PaLOUsa 2020,1762,2020-08-21 09:45,2020-08-21 10:45,New role of EA - Building evolutionary architectures,Topic-1,Application Development,Tag-46,Architecture,Krol Mathias
10,Code PaLOUsa 2020,1762,2020-08-21 09:45,2020-08-21 10:45,New role of EA - Building evolutionary architectures,Topic-1,Application Development,Tag-61,Continuous Delivery,Krol Mathias
10,Code PaLOUsa 2020,1764,2020-08-19 09:00,2020-08-19 13:00,Developers Guide to Azure AI [4-Hour Workshop],Topic-1,Application Development,Tag-56,Azure,Henk Boelman
10,Code PaLOUsa 2020,1764,2020-08-19 09:00,2020-08-19 13:00,Developers Guide to Azure AI [4-Hour Workshop],Topic-1,Application Development,Tag-69,Machine Learning,Henk Boelman
10,Code PaLOUsa 2020,1765,2020-08-20 11:00,2020-08-20 12:00,"I'll Get Back to You: Task, Await, and Asynchronous Methods in C#",Topic-1,Application Development,Tag-1,.NET,Jeremy Clark
10,Code PaLOUsa 2020,1766,2020-08-19 09:00,2020-08-19 12:00,Leveling Up: Dependency Injection in .NET [Full-Day Workshop],Topic-1,Application Development,Tag-1,.NET,Jeremy Clark
10,Code PaLOUsa 2020,1766,2020-08-19 09:00,2020-08-19 12:00,Leveling Up: Dependency Injection in .NET [Full-Day Workshop],Topic-1,Application Development,Tag-9,Development Practices,Jeremy Clark
